adc_data,i_data,q_data
0x80f08180L,2063.00,2072.00,
0x80f08180L,2063.00,2072.00,
0x80e08190L,2062.00,2073.00,
0x80d08160L,2061.00,2070.00,
0x80d08180L,2061.00,2072.00,
0x80d08180L,2061.00,2072.00,
0x80e08170L,2062.00,2071.00,
0x80e08170L,2062.00,2071.00,
0x81008150L,2064.00,2069.00,
0x80f08160L,2063.00,2070.00,
0x80f08160L,2063.00,2070.00,
0x811081a0L,2065.00,2074.00,
0x811081a0L,2065.00,2074.00,
0x81008170L,2064.00,2071.00,
0x81008170L,2064.00,2071.00,
0x80f08180L,2063.00,2072.00,
0x81008150L,2064.00,2069.00,
0x81208140L,2066.00,2068.00,
0x81208140L,2066.00,2068.00,
0x80f08160L,2063.00,2070.00,
0x80f08160L,2063.00,2070.00,
0x80e08170L,2062.00,2071.00,
0x80f08150L,2063.00,2069.00,
0x80f08150L,2063.00,2069.00,
0x80f08150L,2063.00,2069.00,
0x81008170L,2064.00,2071.00,
0x81008170L,2064.00,2071.00,
0x81208140L,2066.00,2068.00,
0x80f08150L,2063.00,2069.00,
0x80f08130L,2063.00,2067.00,
0x80f08130L,2063.00,2067.00,
0x81108150L,2065.00,2069.00,
0x81108150L,2065.00,2069.00,
0x81408150L,2068.00,2069.00,
0x80e08130L,2062.00,2067.00,
0x80f08180L,2063.00,2072.00,
0x80f08180L,2063.00,2072.00,
0x80f081a0L,2063.00,2074.00,
0x80f081a0L,2063.00,2074.00,
0x81008150L,2064.00,2069.00,
0x80d08160L,2061.00,2070.00,
0x81208140L,2066.00,2068.00,
0x81108140L,2065.00,2068.00,
0x81108140L,2065.00,2068.00,
0x80f08180L,2063.00,2072.00,
0x80f08180L,2063.00,2072.00,
0x80e08180L,2062.00,2072.00,
0x81008140L,2064.00,2068.00,
0x81208150L,2066.00,2069.00,
0x81208150L,2066.00,2069.00,
0x81308170L,2067.00,2071.00,
0x81308170L,2067.00,2071.00,
0x81208150L,2066.00,2069.00,
0x81208150L,2066.00,2069.00,
0x81208180L,2066.00,2072.00,
0x81308160L,2067.00,2070.00,
0x81408140L,2068.00,2068.00,
0x81408140L,2068.00,2068.00,
0x81308140L,2067.00,2068.00,
0x81308140L,2067.00,2068.00,
0x81108160L,2065.00,2070.00,
0x81108160L,2065.00,2070.00,
0x81208140L,2066.00,2068.00,
0x81208140L,2066.00,2068.00,
0x81208140L,2066.00,2068.00,
0x81208140L,2066.00,2068.00,
0x80f08140L,2063.00,2068.00,
0x81208180L,2066.00,2072.00,
0x81108150L,2065.00,2069.00,
0x81108150L,2065.00,2069.00,
0x80f08140L,2063.00,2068.00,
0x81108130L,2065.00,2067.00,
0x81108130L,2065.00,2067.00,
0x80f08150L,2063.00,2069.00,
0x80f08130L,2063.00,2067.00,
0x80d08140L,2061.00,2068.00,
0x80d08140L,2061.00,2068.00,
0x80f08130L,2063.00,2067.00,
0x80f08130L,2063.00,2067.00,
0x81008160L,2064.00,2070.00,
0x80e081a0L,2062.00,2074.00,
0x80b08180L,2059.00,2072.00,
0x80b08180L,2059.00,2072.00,
0x80e08180L,2062.00,2072.00,
0x80e08180L,2062.00,2072.00,
0x80e08130L,2062.00,2067.00,
0x80f08160L,2063.00,2070.00,
0x80f08170L,2063.00,2071.00,
0x80f08170L,2063.00,2071.00,
0x80e08150L,2062.00,2069.00,
0x80e08150L,2062.00,2069.00,
0x80e08130L,2062.00,2067.00,
0x80e08130L,2062.00,2067.00,
0x80f08140L,2063.00,2068.00,
0x80f08160L,2063.00,2070.00,
0x80e08160L,2062.00,2070.00,
0x80e08160L,2062.00,2070.00,
0x81008160L,2064.00,2070.00,
0x81008160L,2064.00,2070.00,
0x81008140L,2064.00,2068.00,
0x80c08160L,2060.00,2070.00,
0x81008130L,2064.00,2067.00,
0x81008180L,2064.00,2072.00,
0x81008180L,2064.00,2072.00,
0x81108150L,2065.00,2069.00,
0x80d08160L,2061.00,2070.00,
0x80e08150L,2062.00,2069.00,
0x80e08150L,2062.00,2069.00,
0x80e08140L,2062.00,2068.00,
0x80e08140L,2062.00,2068.00,
0x80c08160L,2060.00,2070.00,
0x80c08160L,2060.00,2070.00,
0x80d08180L,2061.00,2072.00,
0x80d08180L,2061.00,2072.00,
0x80d08170L,2061.00,2071.00,
0x80d08170L,2061.00,2071.00,
0x80d08150L,2061.00,2069.00,
0x80d08150L,2061.00,2069.00,
0x80f08160L,2063.00,2070.00,
0x80f08160L,2063.00,2070.00,
0x81108180L,2065.00,2072.00,
0x81108180L,2065.00,2072.00,
0x80f08150L,2063.00,2069.00,
0x80f08150L,2063.00,2069.00,
0x80e08140L,2062.00,2068.00,
0x81408150L,2068.00,2069.00,
0x80f08140L,2063.00,2068.00,
0x80f08140L,2063.00,2068.00,
0x80d08140L,2061.00,2068.00,
0x80d08140L,2061.00,2068.00,
0x80f08180L,2063.00,2072.00,
0x80f08180L,2063.00,2072.00,
0x81308130L,2067.00,2067.00,
0x81408140L,2068.00,2068.00,
0x81408140L,2068.00,2068.00,
0x80f08130L,2063.00,2067.00,
0x80f08130L,2063.00,2067.00,
0x81408170L,2068.00,2071.00,
0x81008120L,2064.00,2066.00,
0x80d08140L,2061.00,2068.00,
0x80d08140L,2061.00,2068.00,
0x81108140L,2065.00,2068.00,
0x81108140L,2065.00,2068.00,
0x81208160L,2066.00,2070.00,
0x80f08130L,2063.00,2067.00,
0x81108130L,2065.00,2067.00,
0x81108130L,2065.00,2067.00,
0x81008170L,2064.00,2071.00,
0x81008170L,2064.00,2071.00,
0x81008160L,2064.00,2070.00,
0x80e08170L,2062.00,2071.00,
0x80c08140L,2060.00,2068.00,
0x80c08140L,2060.00,2068.00,
0x80e08130L,2062.00,2067.00,
0x80e08130L,2062.00,2067.00,
0x80d08120L,2061.00,2066.00,
0x80d08120L,2061.00,2066.00,
0x81108140L,2065.00,2068.00,
0x81208140L,2066.00,2068.00,
0x81108140L,2065.00,2068.00,
0x81108140L,2065.00,2068.00,
0x81108140L,2065.00,2068.00,
0x81108140L,2065.00,2068.00,
0x80e08160L,2062.00,2070.00,
0x81008130L,2064.00,2067.00,
0x81008130L,2064.00,2067.00,
0x80e08130L,2062.00,2067.00,
0x80e08130L,2062.00,2067.00,
0x81008140L,2064.00,2068.00,
0x81008140L,2064.00,2068.00,
0x81108130L,2065.00,2067.00,
0x80e08150L,2062.00,2069.00,
0x81108150L,2065.00,2069.00,
0x81108150L,2065.00,2069.00,
0x81108130L,2065.00,2067.00,
0x81108130L,2065.00,2067.00,
0x80e08140L,2062.00,2068.00,
0x81008140L,2064.00,2068.00,
0x81308150L,2067.00,2069.00,
0x81308150L,2067.00,2069.00,
0x81208150L,2066.00,2069.00,
0x81208150L,2066.00,2069.00,
0x81008150L,2064.00,2069.00,
0x81108150L,2065.00,2069.00,
0x81208160L,2066.00,2070.00,
0x81208160L,2066.00,2070.00,
0x81008170L,2064.00,2071.00,
0x81008170L,2064.00,2071.00,
0x81108150L,2065.00,2069.00,
0x80f08180L,2063.00,2072.00,
0x80f08140L,2063.00,2068.00,
0x80f08140L,2063.00,2068.00,
0x80e08160L,2062.00,2070.00,
0x80e08160L,2062.00,2070.00,
0x80e08170L,2062.00,2071.00,
0x80b08160L,2059.00,2070.00,
0x80d08160L,2061.00,2070.00,
0x81008160L,2064.00,2070.00,
0x81008160L,2064.00,2070.00,
0x80d08170L,2061.00,2071.00,
0x80d08170L,2061.00,2071.00,
0x81008160L,2064.00,2070.00,
0x81108150L,2065.00,2069.00,
0x80b08180L,2059.00,2072.00,
0x80b08180L,2059.00,2072.00,
0x80b08170L,2059.00,2071.00,
0x80b08170L,2059.00,2071.00,
0x81008160L,2064.00,2070.00,
0x81008160L,2064.00,2070.00,
0x80d08170L,2061.00,2071.00,
0x80f08150L,2063.00,2069.00,
0x81008160L,2064.00,2070.00,
0x81008160L,2064.00,2070.00,
0x81008160L,2064.00,2070.00,
0x81008160L,2064.00,2070.00,
0x81008170L,2064.00,2071.00,
0x81008120L,2064.00,2066.00,
0x80f08150L,2063.00,2069.00,
0x80f08150L,2063.00,2069.00,
0x81008140L,2064.00,2068.00,
0x81008140L,2064.00,2068.00,
0x81108140L,2065.00,2068.00,
0x81108180L,2065.00,2072.00,
0x81008130L,2064.00,2067.00,
0x81008130L,2064.00,2067.00,
0x81108170L,2065.00,2071.00,
0x81008150L,2064.00,2069.00,
0x80b08170L,2059.00,2071.00,
0x80f08170L,2063.00,2071.00,
0x80f08170L,2063.00,2071.00,
0x80d08160L,2061.00,2070.00,
0x80d08160L,2061.00,2070.00,
0x80f08140L,2063.00,2068.00,
0x80f08140L,2063.00,2068.00,
0x80e08170L,2062.00,2071.00,
0x80e08140L,2062.00,2068.00,
0x81008160L,2064.00,2070.00,
0x81008160L,2064.00,2070.00,
0x80f08170L,2063.00,2071.00,
0x80f08170L,2063.00,2071.00,
0x81008170L,2064.00,2071.00,
0x81108140L,2065.00,2068.00,
0x80f08160L,2063.00,2070.00,
0x80f08160L,2063.00,2070.00,
0x81008180L,2064.00,2072.00,
0x81008180L,2064.00,2072.00,
0x80d08170L,2061.00,2071.00,
0x80d08170L,2061.00,2071.00,
0x80f08170L,2063.00,2071.00,
0x80d08170L,2061.00,2071.00,
0x81208140L,2066.00,2068.00,
0x81208140L,2066.00,2068.00,
0x80e08180L,2062.00,2072.00,
0x80e08180L,2062.00,2072.00,
0x80d08170L,2061.00,2071.00,
0x80d08170L,2061.00,2071.00,
0x80f08150L,2063.00,2069.00,
0x80e08180L,2062.00,2072.00,
0x80e08180L,2062.00,2072.00,
0x81008150L,2064.00,2069.00,
0x81008160L,2064.00,2070.00,
0x80f08190L,2063.00,2073.00,
0x80f08190L,2063.00,2073.00,
0x80f08170L,2063.00,2071.00,
0x80f08170L,2063.00,2071.00,
0x80c08150L,2060.00,2069.00,
0x80c08150L,2060.00,2069.00,
0x80e08180L,2062.00,2072.00,
0x81108190L,2065.00,2073.00,
0x81208180L,2066.00,2072.00,
0x81208180L,2066.00,2072.00,
0x81308170L,2067.00,2071.00,
0x81308170L,2067.00,2071.00,
0x81208170L,2066.00,2071.00,
0x80f08180L,2063.00,2072.00,
0x81108190L,2065.00,2073.00,
0x81108190L,2065.00,2073.00,
0x80e08130L,2062.00,2067.00,
0x80e08130L,2062.00,2067.00,
0x80e08190L,2062.00,2073.00,
0x81008180L,2064.00,2072.00,
0x80b08180L,2059.00,2072.00,
0x80b08180L,2059.00,2072.00,
0x80f08180L,2063.00,2072.00,
0x80f08180L,2063.00,2072.00,
0x80f08180L,2063.00,2072.00,
0x80f08180L,2063.00,2072.00,
0x80b08170L,2059.00,2071.00,
0x80f08150L,2063.00,2069.00,
0x80f08150L,2063.00,2069.00,
0x81008160L,2064.00,2070.00,
0x81008160L,2064.00,2070.00,
0x80f08140L,2063.00,2068.00,
0x80e08180L,2062.00,2072.00,
0x80d08160L,2061.00,2070.00,
0x80d08160L,2061.00,2070.00,
0x80e08160L,2062.00,2070.00,
0x80e08160L,2062.00,2070.00,
0x80e08160L,2062.00,2070.00,
0x80d08190L,2061.00,2073.00,
0x81208170L,2066.00,2071.00,
0x81208170L,2066.00,2071.00,
0x810081a0L,2064.00,2074.00,
0x810081a0L,2064.00,2074.00,
0x80d08190L,2061.00,2073.00,
0x80d08190L,2061.00,2073.00,
0x80c08170L,2060.00,2071.00,
0x80c08170L,2060.00,2071.00,
0x81008170L,2064.00,2071.00,
0x81008170L,2064.00,2071.00,
0x80b08130L,2059.00,2067.00,
0x80b08130L,2059.00,2067.00,
0x80e08180L,2062.00,2072.00,
0x81208150L,2066.00,2069.00,
0x81008170L,2064.00,2071.00,
0x81008170L,2064.00,2071.00,
0x80f08180L,2063.00,2072.00,
0x80f08180L,2063.00,2072.00,
0x80b08170L,2059.00,2071.00,
0x81008180L,2064.00,2072.00,
0x81008180L,2064.00,2072.00,
0x80f08190L,2063.00,2073.00,
0x80f08190L,2063.00,2073.00,
0x80b08160L,2059.00,2070.00,
0x80b08160L,2059.00,2070.00,
0x80f08180L,2063.00,2072.00,
0x80d08170L,2061.00,2071.00,
0x80d08160L,2061.00,2070.00,
0x80d08160L,2061.00,2070.00,
0x81208160L,2066.00,2070.00,
0x81208160L,2066.00,2070.00,
0x80f08170L,2063.00,2071.00,
0x80f08130L,2063.00,2067.00,
0x80d08140L,2061.00,2068.00,
0x80d08140L,2061.00,2068.00,
0x80e08160L,2062.00,2070.00,
0x80e08160L,2062.00,2070.00,
0x81108180L,2065.00,2072.00,
0x80f08170L,2063.00,2071.00,
0x81008180L,2064.00,2072.00,
0x81008180L,2064.00,2072.00,
0x80f08150L,2063.00,2069.00,
0x80f08150L,2063.00,2069.00,
0x81108190L,2065.00,2073.00,
0x80f08160L,2063.00,2070.00,
0x81208150L,2066.00,2069.00,
0x81208150L,2066.00,2069.00,
0x81008170L,2064.00,2071.00,
0x81008170L,2064.00,2071.00,
0x80e08170L,2062.00,2071.00,
0x80e08150L,2062.00,2069.00,
0x81308170L,2067.00,2071.00,
0x81008170L,2064.00,2071.00,
0x81008170L,2064.00,2071.00,
0x80e08180L,2062.00,2072.00,
0x80e08180L,2062.00,2072.00,
0x80f08130L,2063.00,2067.00,
0x81008140L,2064.00,2068.00,
0x81008130L,2064.00,2067.00,
0x81008130L,2064.00,2067.00,
0x81108180L,2065.00,2072.00,
0x81108180L,2065.00,2072.00,
0x81108180L,2065.00,2072.00,
0x81108180L,2065.00,2072.00,
0x81008180L,2064.00,2072.00,
0x80e08150L,2062.00,2069.00,
0x80e08160L,2062.00,2070.00,
0x80e08160L,2062.00,2070.00,
0x80a08150L,2058.00,2069.00,
0x80a08150L,2058.00,2069.00,
0x81008160L,2064.00,2070.00,
0x81108180L,2065.00,2072.00,
0x81008170L,2064.00,2071.00,
0x81008170L,2064.00,2071.00,
0x81008150L,2064.00,2069.00,
0x81008150L,2064.00,2069.00,
0x81008190L,2064.00,2073.00,
0x81008180L,2064.00,2072.00,
0x80c08150L,2060.00,2069.00,
0x80c08150L,2060.00,2069.00,
0x80e08160L,2062.00,2070.00,
0x80f08160L,2063.00,2070.00,
0x81208180L,2066.00,2072.00,
0x80f081a0L,2063.00,2074.00,
0x80f081a0L,2063.00,2074.00,
0x81008190L,2064.00,2073.00,
0x81008190L,2064.00,2073.00,
0x80d08170L,2061.00,2071.00,
0x80d08170L,2061.00,2071.00,
0x80d08180L,2061.00,2072.00,
0x81408150L,2068.00,2069.00,
0x81208180L,2066.00,2072.00,
0x81208180L,2066.00,2072.00,
0x81008180L,2064.00,2072.00,
0x81008180L,2064.00,2072.00,
0x80d08140L,2061.00,2068.00,
0x80f08150L,2063.00,2069.00,
0x81208150L,2066.00,2069.00,
0x81208150L,2066.00,2069.00,
0x81008150L,2064.00,2069.00,
0x81008150L,2064.00,2069.00,
0x80f08130L,2063.00,2067.00,
0x80f08130L,2063.00,2067.00,
0x80d08160L,2061.00,2070.00,
0x80e08160L,2062.00,2070.00,
0x80d08130L,2061.00,2067.00,
0x80d08130L,2061.00,2067.00,
0x81008150L,2064.00,2069.00,
0x81008150L,2064.00,2069.00,
0x81008170L,2064.00,2071.00,
0x81008180L,2064.00,2072.00,
0x80e08170L,2062.00,2071.00,
0x80f08160L,2063.00,2070.00,
0x80f08160L,2063.00,2070.00,
0x81008160L,2064.00,2070.00,
0x81008190L,2064.00,2073.00,
0x80b08130L,2059.00,2067.00,
0x80b08130L,2059.00,2067.00,
0x80e08150L,2062.00,2069.00,
0x80e08150L,2062.00,2069.00,
0x80e08150L,2062.00,2069.00,
0x80e08160L,2062.00,2070.00,
0x80d08160L,2061.00,2070.00,
0x80d08160L,2061.00,2070.00,
0x80d08180L,2061.00,2072.00,
0x80d08180L,2061.00,2072.00,
0x81008170L,2064.00,2071.00,
0x81008170L,2064.00,2071.00,
0x80e08160L,2062.00,2070.00,
0x80c08160L,2060.00,2070.00,
0x81008180L,2064.00,2072.00,
0x81008180L,2064.00,2072.00,
0x80d08160L,2061.00,2070.00,
0x80d08160L,2061.00,2070.00,
0x80b08160L,2059.00,2070.00,
0x80a08150L,2058.00,2069.00,
0x80e08160L,2062.00,2070.00,
0x80e08160L,2062.00,2070.00,
0x80e08140L,2062.00,2068.00,
0x80e08140L,2062.00,2068.00,
0x80c08130L,2060.00,2067.00,
0x80c08130L,2060.00,2067.00,
0x81208140L,2066.00,2068.00,
0x80f08180L,2063.00,2072.00,
0x80f08180L,2063.00,2072.00,
0x80f08170L,2063.00,2071.00,
0x80f08170L,2063.00,2071.00,
0x80b08180L,2059.00,2072.00,
0x80b08180L,2059.00,2072.00,
0x81008170L,2064.00,2071.00,
0x81008170L,2064.00,2071.00,
0x80d08150L,2061.00,2069.00,
0x80d08150L,2061.00,2069.00,
0x81108150L,2065.00,2069.00,
0x80d08190L,2061.00,2073.00,
0x80f08160L,2063.00,2070.00,
0x80f08160L,2063.00,2070.00,
0x80d08170L,2061.00,2071.00,
0x80d08170L,2061.00,2071.00,
0x81208170L,2066.00,2071.00,
0x81208170L,2066.00,2071.00,
0x80f08180L,2063.00,2072.00,
0x80e08150L,2062.00,2069.00,
0x80c08190L,2060.00,2073.00,
0x80c08190L,2060.00,2073.00,
0x81008170L,2064.00,2071.00,
0x81008170L,2064.00,2071.00,
0x80e08180L,2062.00,2072.00,
0x80f08120L,2063.00,2066.00,
0x80f08140L,2063.00,2068.00,
0x80f08140L,2063.00,2068.00,
0x80f08160L,2063.00,2070.00,
0x80f08160L,2063.00,2070.00,
0x80e08140L,2062.00,2068.00,
0x81008160L,2064.00,2070.00,
0x81008160L,2064.00,2070.00,
0x80d08130L,2061.00,2067.00,
0x80d08130L,2061.00,2067.00,
0x80c08170L,2060.00,2071.00,
0x80c08170L,2060.00,2071.00,
0x80e08140L,2062.00,2068.00,
0x80d08130L,2061.00,2067.00,
0x80c08150L,2060.00,2069.00,
0x80c08150L,2060.00,2069.00,
0x80f08120L,2063.00,2066.00,
0x80f08120L,2063.00,2066.00,
0x80e08130L,2062.00,2067.00,
0x80d08160L,2061.00,2070.00,
0x80e08190L,2062.00,2073.00,
0x80e08190L,2062.00,2073.00,
0x80f08160L,2063.00,2070.00,
0x80f08160L,2063.00,2070.00,
0x80d08140L,2061.00,2068.00,
0x80c08150L,2060.00,2069.00,
0x81208160L,2066.00,2070.00,
0x81208160L,2066.00,2070.00,
0x81008150L,2064.00,2069.00,
0x81008150L,2064.00,2069.00,
0x80f08160L,2063.00,2070.00,
0x80f08160L,2063.00,2070.00,
0x80d08180L,2061.00,2072.00,
0x80d08180L,2061.00,2072.00,
0x80f08130L,2063.00,2067.00,
0x80f08130L,2063.00,2067.00,
0x81008140L,2064.00,2068.00,
0x80e08180L,2062.00,2072.00,
0x80d08130L,2061.00,2067.00,
0x80e08180L,2062.00,2072.00,
0x80e08180L,2062.00,2072.00,
0x80f08160L,2063.00,2070.00,
0x80f08160L,2063.00,2070.00,
0x80f08160L,2063.00,2070.00,
0x80c08180L,2060.00,2072.00,
0x80d08170L,2061.00,2071.00,
0x80d08170L,2061.00,2071.00,
0x80f08190L,2063.00,2073.00,
0x80f08190L,2063.00,2073.00,
0x80e08170L,2062.00,2071.00,
0x80e08170L,2062.00,2071.00,
0x80d08160L,2061.00,2070.00,
0x81008140L,2064.00,2068.00,
0x80b08150L,2059.00,2069.00,
0x80b08150L,2059.00,2069.00,
0x81008160L,2064.00,2070.00,
0x81008160L,2064.00,2070.00,
0x80e08160L,2062.00,2070.00,
0x80e08180L,2062.00,2072.00,
0x80e08160L,2062.00,2070.00,
0x80e08160L,2062.00,2070.00,
0x80d08160L,2061.00,2070.00,
0x80d08160L,2061.00,2070.00,
0x80f08180L,2063.00,2072.00,
0x80e08160L,2062.00,2070.00,
0x80d08160L,2061.00,2070.00,
0x80d08160L,2061.00,2070.00,
0x80f08160L,2063.00,2070.00,
0x80c08160L,2060.00,2070.00,
0x80c08160L,2060.00,2070.00,
0x81008130L,2064.00,2067.00,
0x81008130L,2064.00,2067.00,
0x81008130L,2064.00,2067.00,
0x81008130L,2064.00,2067.00,
0x81008130L,2064.00,2067.00,
0x81008130L,2064.00,2067.00,
0x81008160L,2064.00,2070.00,
0x81108160L,2065.00,2070.00,
0x80f08180L,2063.00,2072.00,
0x80f08180L,2063.00,2072.00,
0x81408150L,2068.00,2069.00,
0x81408150L,2068.00,2069.00,
0x81008160L,2064.00,2070.00,
0x80b08150L,2059.00,2069.00,
0x80f08160L,2063.00,2070.00,
0x80f08160L,2063.00,2070.00,
0x80e08160L,2062.00,2070.00,
0x80e08160L,2062.00,2070.00,
0x80e08130L,2062.00,2067.00,
0x80e08130L,2062.00,2067.00,
0x80e08160L,2062.00,2070.00,
0x80f08140L,2063.00,2068.00,
0x80e08130L,2062.00,2067.00,
0x80e08130L,2062.00,2067.00,
0x80f08170L,2063.00,2071.00,
0x80f08170L,2063.00,2071.00,
0x81008120L,2064.00,2066.00,
0x81008120L,2064.00,2066.00,
0x81008150L,2064.00,2069.00,
0x81208180L,2066.00,2072.00,
0x81208180L,2066.00,2072.00,
0x80e08150L,2062.00,2069.00,
0x80f08160L,2063.00,2070.00,
0x80e08140L,2062.00,2068.00,
0x80e08140L,2062.00,2068.00,
0x80d08160L,2061.00,2070.00,
0x80d08160L,2061.00,2070.00,
0x80f08160L,2063.00,2070.00,
0x80f08160L,2063.00,2070.00,
0x80d08180L,2061.00,2072.00,
0x80d08180L,2061.00,2072.00,
0x80d08190L,2061.00,2073.00,
0x80d08190L,2061.00,2073.00,
0x80e08170L,2062.00,2071.00,
0x80e08170L,2062.00,2071.00,
0x80f08140L,2063.00,2068.00,
0x80f08140L,2063.00,2068.00,
0x80e08160L,2062.00,2070.00,
0x80e08160L,2062.00,2070.00,
0x80e08150L,2062.00,2069.00,
0x80e08150L,2062.00,2069.00,
0x80e08150L,2062.00,2069.00,
0x80f08150L,2063.00,2069.00,
0x81008130L,2064.00,2067.00,
0x81008130L,2064.00,2067.00,
0x81008150L,2064.00,2069.00,
0x81008150L,2064.00,2069.00,
0x80f08190L,2063.00,2073.00,
0x80f08190L,2063.00,2073.00,
0x80e08150L,2062.00,2069.00,
0x81108160L,2065.00,2070.00,
0x81108160L,2065.00,2070.00,
0x80e08170L,2062.00,2071.00,
0x80e08160L,2062.00,2070.00,
0x80f08150L,2063.00,2069.00,
0x80f08150L,2063.00,2069.00,
0x80c08190L,2060.00,2073.00,
0x80c08190L,2060.00,2073.00,
0x80d08190L,2061.00,2073.00,
0x80d08190L,2061.00,2073.00,
0x80f08180L,2063.00,2072.00,
0x80f08150L,2063.00,2069.00,
0x80e08170L,2062.00,2071.00,
0x80e08170L,2062.00,2071.00,
0x80e08130L,2062.00,2067.00,
0x80e08130L,2062.00,2067.00,
0x81008160L,2064.00,2070.00,
0x81108170L,2065.00,2071.00,
0x80f08160L,2063.00,2070.00,
0x80f08160L,2063.00,2070.00,
0x80e08150L,2062.00,2069.00,
0x80e08150L,2062.00,2069.00,
0x80d08160L,2061.00,2070.00,
0x80d08170L,2061.00,2071.00,
0x81108170L,2065.00,2071.00,
0x81108170L,2065.00,2071.00,
0x80e08170L,2062.00,2071.00,
0x80e08170L,2062.00,2071.00,
0x80d08160L,2061.00,2070.00,
0x80d08160L,2061.00,2070.00,
0x80f08160L,2063.00,2070.00,
0x80d08150L,2061.00,2069.00,
0x80d08150L,2061.00,2069.00,
0x80b08160L,2059.00,2070.00,
0x80b08160L,2059.00,2070.00,
0x80d08150L,2061.00,2069.00,
0x81108150L,2065.00,2069.00,
0x80d08190L,2061.00,2073.00,
0x80d08190L,2061.00,2073.00,
0x80f08160L,2063.00,2070.00,
0x80f08160L,2063.00,2070.00,
0x80e08150L,2062.00,2069.00,
0x81008150L,2064.00,2069.00,
0x80b08170L,2059.00,2071.00,
0x80b08170L,2059.00,2071.00,
0x81008150L,2064.00,2069.00,
0x81008150L,2064.00,2069.00,
0x80e08140L,2062.00,2068.00,
0x80e08140L,2062.00,2068.00,
0x80e08160L,2062.00,2070.00,
0x80c08130L,2060.00,2067.00,
0x80f08150L,2063.00,2069.00,
0x80f08150L,2063.00,2069.00,
0x80d08130L,2061.00,2067.00,
0x80d08130L,2061.00,2067.00,
0x80e08180L,2062.00,2072.00,
0x80e08150L,2062.00,2069.00,
0x80e08180L,2062.00,2072.00,
0x80e08180L,2062.00,2072.00,
0x80d08140L,2061.00,2068.00,
0x80d08140L,2061.00,2068.00,
0x81108150L,2065.00,2069.00,
0x80f08170L,2063.00,2071.00,
0x80f08170L,2063.00,2071.00,
0x80f08170L,2063.00,2071.00,
0x80f08170L,2063.00,2071.00,
0x80b08130L,2059.00,2067.00,
0x80b08130L,2059.00,2067.00,
0x80e08180L,2062.00,2072.00,
0x80f08130L,2063.00,2067.00,
0x80f08160L,2063.00,2070.00,
0x80f08160L,2063.00,2070.00,
0x81008160L,2064.00,2070.00,
0x81008160L,2064.00,2070.00,
0x80b08130L,2059.00,2067.00,
0x81108140L,2065.00,2068.00,
0x81008160L,2064.00,2070.00,
0x81008160L,2064.00,2070.00,
0x81008150L,2064.00,2069.00,
0x81008150L,2064.00,2069.00,
0x80f08130L,2063.00,2067.00,
0x81008160L,2064.00,2070.00,
0x81008150L,2064.00,2069.00,
0x81008150L,2064.00,2069.00,
0x80e08160L,2062.00,2070.00,
0x80e08160L,2062.00,2070.00,
0x81008130L,2064.00,2067.00,
0x81008130L,2064.00,2067.00,
0x81108140L,2065.00,2068.00,
0x80f08150L,2063.00,2069.00,
0x80e08170L,2062.00,2071.00,
0x80e08170L,2062.00,2071.00,
0x81108160L,2065.00,2070.00,
0x80e08150L,2062.00,2069.00,
0x80b08160L,2059.00,2070.00,
0x80d08170L,2061.00,2071.00,
0x80d08170L,2061.00,2071.00,
0x80e08160L,2062.00,2070.00,
0x80e08160L,2062.00,2070.00,
0x80e08170L,2062.00,2071.00,
0x80e08170L,2062.00,2071.00,
0x80e08130L,2062.00,2067.00,
0x80e08130L,2062.00,2067.00,
0x80d08160L,2061.00,2070.00,
0x80d08160L,2061.00,2070.00,
0x80d08130L,2061.00,2067.00,
0x80d08130L,2061.00,2067.00,
0x80e08180L,2062.00,2072.00,
0x80d08160L,2061.00,2070.00,
0x80f08150L,2063.00,2069.00,
0x80f08150L,2063.00,2069.00,
0x80908160L,2057.00,2070.00,
0x80908160L,2057.00,2070.00,
0x80b08170L,2059.00,2071.00,
0x80f08160L,2063.00,2070.00,
0x80b081a0L,2059.00,2074.00,
0x80b081a0L,2059.00,2074.00,
0x81008160L,2064.00,2070.00,
0x81008160L,2064.00,2070.00,
0x80b08130L,2059.00,2067.00,
0x80e08180L,2062.00,2072.00,
0x81008180L,2064.00,2072.00,
0x81008180L,2064.00,2072.00,
0x80b08180L,2059.00,2072.00,
0x80b08160L,2059.00,2070.00,
0x80d08160L,2061.00,2070.00,
0x80e08120L,2062.00,2066.00,
0x80e08120L,2062.00,2066.00,
0x81008130L,2064.00,2067.00,
0x81008130L,2064.00,2067.00,
0x81008140L,2064.00,2068.00,
0x81008140L,2064.00,2068.00,
0x81008150L,2064.00,2069.00,
0x81008180L,2064.00,2072.00,
0x80d08170L,2061.00,2071.00,
0x80d08170L,2061.00,2071.00,
0x80f08140L,2063.00,2068.00,
0x80f08140L,2063.00,2068.00,
0x80f08130L,2063.00,2067.00,
0x81008160L,2064.00,2070.00,
0x81008180L,2064.00,2072.00,
0x81008180L,2064.00,2072.00,
0x80e08140L,2062.00,2068.00,
0x80e08140L,2062.00,2068.00,
0x80f08150L,2063.00,2069.00,
0x80f08150L,2063.00,2069.00,
0x80e08170L,2062.00,2071.00,
0x80e08130L,2062.00,2067.00,
0x81008130L,2064.00,2067.00,
0x81008130L,2064.00,2067.00,
0x81008140L,2064.00,2068.00,
0x81008140L,2064.00,2068.00,
